timestamp_iso,class,confidence,x1,y1,x2,y2,frame_w,frame_h
2025-10-03T16:45:58.097416,person,0.9165,1,24,491,356,640,360
2025-10-03T16:45:58.097416,bed,0.5851,449,248,639,355,640,360
2025-10-03T16:45:58.641344,person,0.9071,0,25,487,355,640,360
2025-10-03T16:45:58.641344,bed,0.5543,449,256,639,355,640,360
2025-10-03T16:45:59.169124,person,0.9099,1,26,636,356,640,360
2025-10-03T16:45:59.697809,person,0.9148,3,24,638,355,640,360
2025-10-03T16:46:00.239430,person,0.9238,41,23,639,355,640,360
2025-10-03T16:46:00.772499,person,0.7550,79,21,563,355,640,360
2025-10-03T16:46:01.315862,person,0.8428,70,21,542,355,640,360
2025-10-03T16:46:01.315862,toothbrush,0.6927,352,104,460,353,640,360
2025-10-03T16:46:01.824273,person,0.8310,81,23,507,355,640,360
2025-10-03T16:46:01.824273,toothbrush,0.7078,334,109,446,350,640,360
2025-10-03T16:46:02.369899,person,0.7264,81,22,518,355,640,360
2025-10-03T16:46:02.914340,person,0.7841,85,23,491,355,640,360
2025-10-03T16:46:02.914340,bed,0.5049,448,257,639,355,640,360
2025-10-03T16:46:03.425492,person,0.8240,81,25,510,354,640,360
2025-10-03T16:46:03.967752,person,0.9296,88,21,502,356,640,360
2025-10-03T16:46:04.513892,person,0.9106,98,25,487,356,640,360
2025-10-03T16:46:04.513892,cell phone,0.5681,257,127,338,351,640,360
2025-10-03T16:46:04.513892,bed,0.5592,447,231,639,355,640,360
2025-10-03T16:46:05.026710,person,0.8653,96,28,484,355,640,360
2025-10-03T16:46:05.026710,bed,0.5561,447,252,639,355,640,360
2025-10-03T16:46:05.570785,person,0.8768,105,26,474,354,640,360
2025-10-03T16:46:05.570785,bed,0.6402,446,233,639,355,640,360
2025-10-03T16:46:06.113545,person,0.8382,105,28,473,355,640,360
2025-10-03T16:46:06.113545,cell phone,0.6822,248,104,323,339,640,360
2025-10-03T16:46:06.113545,bed,0.6368,446,255,639,355,640,360
2025-10-03T16:46:06.626487,person,0.8359,103,28,472,355,640,360
2025-10-03T16:46:06.626487,bed,0.6343,446,243,639,355,640,360
2025-10-03T16:46:06.626487,cell phone,0.6148,247,100,325,334,640,360
2025-10-03T16:46:07.171086,person,0.7925,101,27,472,354,640,360
2025-10-03T16:46:07.171086,bed,0.5861,445,255,639,355,640,360
2025-10-03T16:46:07.171086,cell phone,0.5420,254,92,328,332,640,360
2025-10-03T16:46:07.712934,person,0.7261,123,28,469,354,640,360
2025-10-03T16:46:07.712934,bed,0.5751,445,255,639,355,640,360
2025-10-03T16:46:07.712934,person,0.5180,252,30,468,353,640,360
2025-10-03T16:46:08.224579,person,0.8942,136,29,472,355,640,360
2025-10-03T16:46:08.224579,bed,0.5758,444,248,639,355,640,360
2025-10-03T16:46:08.770625,person,0.8432,133,27,471,354,640,360
2025-10-03T16:46:08.770625,bed,0.5510,445,256,639,355,640,360
2025-10-03T16:46:09.314721,person,0.8326,132,30,472,354,640,360
2025-10-03T16:46:09.314721,bed,0.6126,446,253,639,355,640,360
2025-10-03T16:46:09.825180,person,0.7426,131,29,471,354,640,360
2025-10-03T16:46:09.825180,bed,0.5895,445,250,639,355,640,360
2025-10-03T16:46:09.825180,person,0.5515,251,31,470,358,640,360
2025-10-03T16:46:10.368917,person,0.6721,128,30,472,354,640,360
2025-10-03T16:46:10.368917,bed,0.6410,445,236,639,355,640,360
2025-10-03T16:46:10.917883,bed,0.6786,445,227,639,355,640,360
2025-10-03T16:46:11.449828,bed,0.6627,445,257,639,355,640,360
2025-10-03T16:46:11.449828,person,0.6247,120,27,473,354,640,360
2025-10-03T16:46:11.990413,bed,0.5954,445,257,639,355,640,360
2025-10-03T16:46:12.513354,bed,0.6278,445,256,639,355,640,360
2025-10-03T16:46:12.513354,bottle,0.5339,277,50,384,343,640,360
2025-10-03T16:46:13.025608,person,0.6454,118,40,485,355,640,360
2025-10-03T16:46:13.025608,bottle,0.6082,292,97,386,354,640,360
2025-10-03T16:46:13.025608,bed,0.5251,445,257,639,355,640,360
2025-10-03T16:46:13.569248,person,0.7415,121,32,478,355,640,360
2025-10-03T16:46:13.569248,bottle,0.6587,301,88,378,291,640,360
2025-10-03T16:46:13.569248,bed,0.5476,445,257,639,355,640,360
2025-10-03T16:46:14.114150,person,0.7492,121,32,481,355,640,360
2025-10-03T16:46:14.114150,bottle,0.7291,302,86,379,285,640,360
2025-10-03T16:46:14.114150,bed,0.6133,445,252,639,355,640,360
2025-10-03T16:46:14.626545,person,0.7106,121,31,480,355,640,360
2025-10-03T16:46:14.626545,bed,0.6100,445,257,639,355,640,360
2025-10-03T16:46:14.626545,bottle,0.5579,302,85,378,297,640,360
2025-10-03T16:46:15.170577,person,0.7003,121,34,477,355,640,360
2025-10-03T16:46:15.170577,bed,0.6518,445,226,639,355,640,360
2025-10-03T16:46:15.170577,bottle,0.6316,303,88,379,288,640,360
2025-10-03T16:46:15.715629,person,0.6204,120,40,483,355,640,360
2025-10-03T16:46:15.715629,bed,0.5810,445,254,639,355,640,360
2025-10-03T16:46:16.224629,person,0.7466,119,32,484,357,640,360
2025-10-03T16:46:16.224629,bed,0.5238,445,256,639,355,640,360
2025-10-03T16:46:16.772361,person,0.8701,124,31,493,357,640,360
2025-10-03T16:46:16.772361,bottle,0.7751,386,213,455,356,640,360
2025-10-03T16:46:17.329744,person,0.8611,145,33,470,355,640,360
2025-10-03T16:46:17.871768,person,0.9142,84,34,638,355,640,360
2025-10-03T16:46:18.417407,person,0.9289,85,36,640,355,640,360
2025-10-03T16:46:18.929405,person,0.9322,82,34,640,355,640,360
2025-10-03T16:46:19.473320,person,0.9258,90,30,640,355,640,360
2025-10-03T16:46:20.016493,person,0.9076,78,25,634,355,640,360
2025-10-03T16:46:20.529232,person,0.6707,82,22,579,354,640,360
2025-10-03T16:46:20.529232,person,0.6640,77,24,427,355,640,360
2025-10-03T16:46:21.073862,person,0.9114,80,22,553,354,640,360
2025-10-03T16:46:21.617539,person,0.9044,79,22,567,355,640,360
2025-10-03T16:46:21.617539,cell phone,0.5352,341,81,431,268,640,360
2025-10-03T16:46:22.129221,person,0.9323,80,22,605,355,640,360
2025-10-03T16:46:22.129221,cell phone,0.5672,342,100,431,290,640,360
2025-10-03T16:46:22.675525,person,0.9109,79,21,562,355,640,360
2025-10-03T16:46:22.675525,cell phone,0.7734,343,102,438,297,640,360
2025-10-03T16:46:23.218018,person,0.9015,80,20,563,355,640,360
2025-10-03T16:46:23.218018,cell phone,0.7817,333,104,434,299,640,360
2025-10-03T16:46:23.728993,person,0.8992,80,22,548,355,640,360
2025-10-03T16:46:23.728993,cell phone,0.6711,334,108,417,304,640,360
2025-10-03T16:46:24.273879,person,0.9206,87,24,532,355,640,360
2025-10-03T16:46:24.273879,cell phone,0.5877,350,105,426,288,640,360
2025-10-03T16:46:24.817013,person,0.9296,89,23,524,355,640,360
2025-10-03T16:46:25.330693,person,0.9248,88,24,526,355,640,360
2025-10-03T16:46:25.873873,person,0.9288,92,24,525,355,640,360
2025-10-03T16:46:26.416514,person,0.9329,95,25,526,355,640,360
2025-10-03T16:46:26.928838,person,0.9087,96,26,528,355,640,360
2025-10-03T16:46:27.472982,person,0.8810,85,26,487,355,640,360
2025-10-03T16:46:28.016563,person,0.8890,75,29,527,355,640,360
2025-10-03T16:46:28.527797,person,0.9004,96,31,526,355,640,360
2025-10-03T16:46:29.074080,person,0.8766,89,30,530,355,640,360
2025-10-03T16:46:29.616451,person,0.8490,89,26,531,354,640,360
2025-10-03T16:46:30.130390,person,0.8635,95,22,532,355,640,360
2025-10-03T16:46:30.673623,person,0.8804,112,23,530,356,640,360
2025-10-03T16:46:31.218088,person,0.8509,106,24,528,356,640,360
2025-10-03T16:46:31.728305,person,0.9037,108,23,525,356,640,360
2025-10-03T16:46:32.271693,person,0.8948,108,24,526,356,640,360
2025-10-03T16:46:32.271693,remote,0.7183,302,56,464,240,640,360
2025-10-03T16:46:32.774089,person,0.8973,110,25,526,356,640,360
2025-10-03T16:46:33.283473,person,0.8639,110,24,525,356,640,360
2025-10-03T16:46:33.824763,person,0.8678,110,24,524,356,640,360
2025-10-03T16:46:33.824763,cell phone,0.6100,297,59,457,242,640,360
2025-10-03T16:46:33.824763,remote,0.5929,296,59,458,242,640,360
2025-10-03T16:46:34.369003,person,0.8549,112,24,525,356,640,360
2025-10-03T16:46:34.882521,person,0.8375,109,25,525,356,640,360
2025-10-03T16:46:35.427630,person,0.8097,108,26,527,355,640,360
2025-10-03T16:46:35.969642,person,0.8731,109,25,526,356,640,360
2025-10-03T16:46:35.969642,cell phone,0.6181,283,102,401,252,640,360
2025-10-03T16:46:36.478839,person,0.8946,104,26,527,356,640,360
2025-10-03T16:46:36.478839,cell phone,0.7974,296,148,416,282,640,360
2025-10-03T16:46:37.026612,person,0.8891,97,25,525,355,640,360
2025-10-03T16:46:37.026612,cell phone,0.7601,281,179,427,298,640,360
2025-10-03T16:46:37.568232,person,0.8759,92,26,526,356,640,360
2025-10-03T16:46:38.079790,person,0.8594,91,26,525,356,640,360
2025-10-03T16:46:38.627875,person,0.9210,97,25,527,355,640,360
2025-10-03T16:46:39.169899,person,0.9032,87,24,526,356,640,360
2025-10-03T16:46:39.681318,person,0.8980,79,23,523,354,640,360
2025-10-03T16:46:40.224191,person,0.8895,83,23,526,354,640,360
2025-10-03T16:46:40.770849,person,0.9288,96,26,529,355,640,360
2025-10-03T16:46:41.281882,person,0.9109,100,26,530,355,640,360
2025-10-03T16:46:41.825256,person,0.9148,101,25,527,354,640,360
2025-10-03T16:46:42.368575,person,0.9154,98,26,528,354,640,360
2025-10-03T16:46:42.882687,person,0.9021,101,27,529,355,640,360
2025-10-03T16:46:43.426866,person,0.9087,100,27,529,355,640,360
2025-10-03T16:46:43.972063,person,0.9231,101,27,529,356,640,360
2025-10-03T16:46:43.972063,cell phone,0.5323,272,105,394,238,640,360
2025-10-03T16:46:44.482000,person,0.9195,104,26,528,355,640,360
2025-10-03T16:46:45.030870,person,0.8714,12,26,525,355,640,360
2025-10-03T16:46:45.572845,person,0.8870,72,28,524,355,640,360
2025-10-03T16:46:46.082387,person,0.8962,92,32,530,355,640,360
2025-10-03T16:46:46.627552,person,0.8791,96,32,565,355,640,360
2025-10-03T16:46:47.169512,person,0.9202,101,33,637,355,640,360
2025-10-03T16:46:47.680380,person,0.9275,107,35,639,355,640,360
2025-10-03T16:46:48.225161,person,0.9188,105,37,639,355,640,360
2025-10-03T16:46:48.728296,person,0.9279,104,36,639,355,640,360
2025-10-03T16:46:49.235164,person,0.9324,103,29,640,355,640,360
2025-10-03T16:46:49.778838,person,0.8887,107,22,578,356,640,360
2025-10-03T16:46:50.319964,person,0.8932,87,25,504,355,640,360
2025-10-03T16:46:50.849689,person,0.8789,105,25,506,355,640,360
2025-10-03T16:46:51.376709,person,0.9283,120,24,481,356,640,360
2025-10-03T16:46:51.919546,person,0.9173,100,25,497,356,640,360
2025-10-03T16:46:52.430619,person,0.9226,115,25,501,355,640,360
2025-10-03T16:46:52.931150,person,0.9045,128,26,497,356,640,360
2025-10-03T16:46:53.475396,person,0.9309,125,26,491,356,640,360
2025-10-03T16:46:53.984262,person,0.9273,116,28,489,355,640,360
2025-10-03T16:46:53.984262,bed,0.5113,455,256,639,355,640,360
2025-10-03T16:46:54.528212,person,0.9283,119,28,487,355,640,360
2025-10-03T16:46:54.528212,bed,0.5508,455,257,639,355,640,360
2025-10-03T16:46:54.528212,scissors,0.5385,235,90,336,201,640,360
2025-10-03T16:46:55.075466,person,0.9287,119,29,489,355,640,360
2025-10-03T16:46:55.584990,person,0.9346,120,29,489,355,640,360
2025-10-03T16:46:55.584990,bed,0.5750,454,253,639,355,640,360
2025-10-03T16:46:56.127607,person,0.9144,102,30,489,355,640,360
2025-10-03T16:46:56.127607,bed,0.5372,455,257,639,355,640,360
2025-10-03T16:46:56.673514,person,0.9308,91,30,486,355,640,360
2025-10-03T16:46:56.673514,bed,0.5253,454,250,639,355,640,360
2025-10-03T16:46:57.184955,person,0.9191,93,26,487,355,640,360
2025-10-03T16:46:57.184955,bed,0.5383,454,255,639,355,640,360
2025-10-03T16:46:57.729692,person,0.9422,90,29,487,356,640,360
2025-10-03T16:46:57.729692,bed,0.6116,453,233,639,355,640,360
2025-10-03T16:46:58.274246,person,0.9432,104,31,485,355,640,360
2025-10-03T16:46:58.274246,bed,0.5942,451,255,639,355,640,360
2025-10-03T16:46:58.791424,person,0.9314,109,31,487,356,640,360
2025-10-03T16:46:58.791424,bed,0.5634,453,242,639,355,640,360
2025-10-03T16:46:59.330624,person,0.9321,118,30,484,356,640,360
2025-10-03T16:46:59.330624,bed,0.5398,452,256,639,355,640,360
2025-10-03T16:46:59.872978,person,0.9199,118,32,485,356,640,360
2025-10-03T16:46:59.872978,bed,0.5277,453,256,639,355,640,360
2025-10-03T16:47:00.385009,person,0.9432,119,32,485,356,640,360
2025-10-03T16:47:00.385009,bed,0.5447,452,254,639,355,640,360
2025-10-03T16:47:00.928737,person,0.9404,118,32,484,356,640,360
2025-10-03T16:47:00.928737,bed,0.5815,452,235,639,355,640,360
2025-10-03T16:47:01.472954,person,0.9380,117,32,485,355,640,360
2025-10-03T16:47:01.472954,bed,0.5622,451,229,639,355,640,360
2025-10-03T16:47:01.984490,person,0.9444,98,32,485,355,640,360
2025-10-03T16:47:01.984490,bed,0.5968,452,255,639,355,640,360
2025-10-03T16:47:02.527602,person,0.9259,93,29,483,355,640,360
2025-10-03T16:47:03.073400,person,0.9203,88,32,485,356,640,360
2025-10-03T16:47:03.073400,bed,0.5417,451,257,639,355,640,360
2025-10-03T16:47:03.585044,person,0.9112,88,32,485,355,640,360
2025-10-03T16:47:03.585044,bed,0.5763,452,254,639,355,640,360
2025-10-03T16:47:04.126819,person,0.9371,84,32,485,356,640,360
2025-10-03T16:47:04.126819,bed,0.6827,451,257,639,355,640,360
2025-10-03T16:47:04.673159,person,0.8742,86,32,486,356,640,360
2025-10-03T16:47:04.673159,bed,0.6065,451,255,639,355,640,360
2025-10-03T16:47:05.186289,person,0.9146,78,32,483,356,640,360
2025-10-03T16:47:05.186289,bed,0.6139,451,233,639,355,640,360
2025-10-03T16:47:05.186289,tie,0.5523,216,213,333,326,640,360
2025-10-03T16:47:05.729168,person,0.9055,78,32,485,355,640,360
2025-10-03T16:47:05.729168,bed,0.5583,452,258,639,355,640,360
2025-10-03T16:47:06.272499,person,0.9288,87,32,486,356,640,360
2025-10-03T16:47:06.272499,bed,0.5168,452,257,639,355,640,360
2025-10-03T16:47:06.786355,person,0.9301,86,32,484,357,640,360
2025-10-03T16:47:06.786355,bed,0.5960,452,257,639,355,640,360
2025-10-03T16:47:07.329664,person,0.9012,85,32,484,355,640,360
2025-10-03T16:47:07.329664,bed,0.5770,451,248,639,355,640,360
2025-10-03T16:47:07.872243,person,0.7821,112,30,483,355,640,360
2025-10-03T16:47:07.872243,bed,0.5928,450,246,639,355,640,360
2025-10-03T16:47:08.385270,person,0.8482,104,29,483,355,640,360
2025-10-03T16:47:08.385270,bed,0.5755,450,243,639,355,640,360
2025-10-03T16:47:08.930484,person,0.7296,84,28,451,357,640,360
2025-10-03T16:47:08.930484,bed,0.5323,450,253,639,355,640,360
2025-10-03T16:47:09.474644,person,0.8036,81,31,482,359,640,360
2025-10-03T16:47:09.986727,person,0.9218,85,27,485,356,640,360
2025-10-03T16:47:09.986727,bed,0.5603,452,249,639,355,640,360
2025-10-03T16:47:10.527468,person,0.9135,89,30,483,356,640,360
2025-10-03T16:47:10.527468,bed,0.6187,450,241,639,355,640,360
2025-10-03T16:47:10.527468,cell phone,0.5284,228,215,321,331,640,360
2025-10-03T16:47:11.076681,person,0.9249,98,29,483,355,640,360
2025-10-03T16:47:11.076681,bed,0.5736,450,251,639,355,640,360
2025-10-03T16:47:11.588209,person,0.9373,103,26,482,355,640,360
2025-10-03T16:47:11.588209,cell phone,0.6494,240,219,316,324,640,360
2025-10-03T16:47:11.588209,bed,0.5664,450,240,639,355,640,360
2025-10-03T16:47:12.127447,person,0.9331,120,31,483,356,640,360
2025-10-03T16:47:12.127447,bed,0.5564,451,255,639,355,640,360
2025-10-03T16:47:12.670061,person,0.9284,122,32,483,356,640,360
2025-10-03T16:47:12.670061,bed,0.5003,450,247,639,355,640,360
2025-10-03T16:47:13.184652,person,0.9311,120,33,485,356,640,360
2025-10-03T16:47:13.184652,bed,0.5350,451,254,639,355,640,360
2025-10-03T16:47:13.729182,person,0.8914,139,35,505,356,640,360
2025-10-03T16:47:14.289599,person,0.9005,107,41,638,356,640,360
2025-10-03T16:47:14.833583,person,0.9282,112,49,637,355,640,360
2025-10-03T16:47:15.377425,person,0.9023,109,52,632,355,640,360
2025-10-03T16:47:15.888169,person,0.9141,108,51,635,355,640,360
2025-10-03T16:47:16.432441,person,0.9238,112,54,626,355,640,360
2025-10-03T16:47:16.979594,person,0.9349,108,50,638,356,640,360
2025-10-03T16:47:17.489351,person,0.9450,107,43,638,355,640,360
2025-10-03T16:47:18.032392,person,0.9237,111,31,636,355,640,360
2025-10-03T16:47:18.575422,person,0.9028,109,24,558,355,640,360
2025-10-03T16:47:19.090949,person,0.9084,104,18,546,355,640,360
2025-10-03T16:47:19.631796,person,0.9052,101,17,532,355,640,360
2025-10-03T16:47:20.176576,person,0.9085,105,17,540,354,640,360
2025-10-03T16:47:20.689192,person,0.9241,106,19,547,354,640,360
2025-10-03T16:47:21.231928,person,0.9341,107,21,549,354,640,360
2025-10-03T16:47:21.776616,person,0.9223,106,22,558,354,640,360
2025-10-03T16:47:22.287709,person,0.9262,106,24,558,354,640,360
2025-10-03T16:47:22.832906,person,0.9127,104,23,546,354,640,360
2025-10-03T16:47:23.376425,person,0.9143,105,24,547,354,640,360
2025-10-03T16:47:23.888136,person,0.8905,107,25,553,354,640,360
2025-10-03T16:47:24.433107,person,0.9143,107,23,542,354,640,360
2025-10-03T16:47:24.977285,person,0.8976,104,25,529,354,640,360
2025-10-03T16:47:25.488507,person,0.8501,114,31,571,354,640,360
2025-10-03T16:47:26.032748,person,0.8612,113,33,582,354,640,360
2025-10-03T16:47:26.574991,person,0.7375,113,33,588,354,640,360
2025-10-03T16:47:27.089565,person,0.6821,101,35,477,354,640,360
2025-10-03T16:47:27.633634,person,0.7254,101,36,489,354,640,360
2025-10-03T16:47:28.176345,person,0.8503,113,34,593,355,640,360
2025-10-03T16:47:28.687390,person,0.9250,98,31,522,355,640,360
2025-10-03T16:47:29.231031,person,0.9300,95,29,517,355,640,360
2025-10-03T16:47:29.776759,person,0.9020,91,27,493,355,640,360
2025-10-03T16:47:30.287585,person,0.8910,120,32,519,355,640,360
2025-10-03T16:47:30.831899,person,0.8338,117,30,531,355,640,360
2025-10-03T16:47:31.376580,person,0.8913,108,26,513,355,640,360
2025-10-03T16:47:31.888462,person,0.8950,106,25,511,355,640,360
2025-10-03T16:47:32.432803,person,0.8859,132,24,508,355,640,360
2025-10-03T16:47:32.974930,person,0.8987,116,25,506,356,640,360
2025-10-03T16:47:33.487866,person,0.9074,100,22,508,356,640,360
2025-10-03T16:47:34.031373,person,0.8974,73,21,507,356,640,360
2025-10-03T16:47:34.575027,person,0.8913,95,20,506,356,640,360
2025-10-03T16:47:35.091282,person,0.8719,76,20,507,356,640,360
2025-10-03T16:47:35.631379,person,0.8962,77,21,506,356,640,360
2025-10-03T16:47:36.177364,person,0.9264,101,21,506,356,640,360
2025-10-03T16:47:36.687544,person,0.9170,111,22,506,355,640,360
2025-10-03T16:47:37.231310,person,0.9139,113,21,505,355,640,360
2025-10-03T16:47:37.791696,person,0.8931,118,22,504,356,640,360
2025-10-03T16:47:38.334720,person,0.8880,122,22,504,356,640,360
2025-10-03T16:47:38.880850,person,0.9113,114,24,505,355,640,360
2025-10-03T16:47:38.880850,cell phone,0.5380,287,300,327,335,640,360
2025-10-03T16:47:39.391793,person,0.9135,116,23,503,355,640,360
2025-10-03T16:47:39.935222,person,0.8835,116,22,510,356,640,360
2025-10-03T16:47:40.479756,person,0.8962,107,23,508,356,640,360
2025-10-03T16:47:40.992206,person,0.9048,109,19,514,355,640,360
2025-10-03T16:47:41.493158,person,0.9024,101,18,521,354,640,360
2025-10-03T16:47:42.032327,person,0.8466,92,17,485,354,640,360
2025-10-03T16:47:42.590911,person,0.8247,43,17,460,354,640,360
2025-10-03T16:47:43.139975,person,0.8059,37,17,452,354,640,360
2025-10-03T16:47:43.139975,bed,0.5719,439,235,639,355,640,360
2025-10-03T16:47:43.682544,person,0.9039,75,16,444,354,640,360
2025-10-03T16:47:43.682544,cell phone,0.6615,198,147,272,235,640,360
2025-10-03T16:47:43.682544,bed,0.6097,435,238,639,355,640,360
2025-10-03T16:47:44.190376,person,0.9155,75,18,444,354,640,360
2025-10-03T16:47:44.190376,bed,0.6327,436,252,639,355,640,360
2025-10-03T16:47:44.190376,cell phone,0.6214,201,144,275,230,640,360
2025-10-03T16:47:44.736381,person,0.8845,86,17,456,354,640,360
2025-10-03T16:47:44.736381,bed,0.6616,444,238,639,355,640,360
2025-10-03T16:47:45.282727,person,0.8962,89,14,485,355,640,360
2025-10-03T16:47:45.282727,bed,0.5929,452,253,639,355,640,360
